Code,Group,Sub group,Section,Object,Title,NRM
PM_70_30_40,70,30,40,,Information and communications technology (ICT) security certification information,
PM_70_30_45,70,30,45,,Kitchen equipment certificate,
PM_70_30_47,70,30,47,,Lightning protection certificate,
PM_70_30_64,70,30,64,,Photovoltaic solar panel test certificate,
PM_70_30_70,70,30,70,,Retractable seating safety certificate,
PM_70_30_73,70,30,73,,Roller shutter commissioning and conformity certificate,
PM_70_30_78,70,30,78,,Security and intruder alarm commissioning certificate,
PM_70_30_80,70,30,80,,Solar hot water collector commissioning certificate,
PM_70_30_83,70,30,83,,Sprinkler installation test certificate,
PM_70_30_88,70,30,88,,Theatre lighting certificate,
PM_70_30_92,70,30,92,,Uninterruptible power supply (UPS) test certificate,
PM_70_30_97,70,30,97,,Window certificates,
PM_70_30_98,70,30,98,,Workshop equipment commissioning certificate,
PM_70_75,70,75,,,Testing information,
PM_70_75_01,70,75,01,,Acoustic test report,
PM_70_75_02,70,75,02,,Air distribution test report,
PM_70_75_03,70,75,03,,Access equipment test report,
PM_70_75_04,70,75,04,,Air leakage test certificate,
PM_70_75_05,70,75,05,,Air quality test certificate,
PM_70_75_07,70,75,07,,Bell system test report,
PM_70_75_08,70,75,08,,Boiler test report,
PM_70_75_10,70,75,10,,Chlorination test report,
PM_70_75_11,70,75,11,,Cable test report,
PM_70_75_12,70,75,12,,Cladding and curtain walling water test report,
PM_70_75_13,70,75,13,,Coliform and bacteria count test report,
PM_70_75_14,70,75,14,,Combined heat and power (CHP) system test report,
PM_70_75_15,70,75,15,,Control system test report,
PM_70_75_17,70,75,17,,Co-ordinated shut down interface test report,
PM_70_75_21,70,75,21,,Disabled alarms and disabled refuge alarm test report,
PM_70_75_22,70,75,22,,Drainage leakage test results,
PM_70_75_23,70,75,23,,Ductwork cleaning test certificate,
PM_70_75_24,70,75,24,,Ductwork cleaning test report,
PM_70_75_25,70,75,25,,Ductwork pressure test certificate,
PM_70_75_27,70,75,27,,Electrical installation test report,
PM_70_75_28,70,75,28,,Emergency lighting test report,
PM_70_75_29,70,75,29,,Energy meter calibration test report,
PM_70_75_30,70,75,30,,Fire protection installation test report,
PM_70_75_31,70,75,31,,Fire alarm test certificate,
PM_70_75_32,70,75,32,,Fire alarm decibel level test report,
PM_70_75_33,70,75,33,,Fume cupboard test report,
PM_70_75_34,70,75,34,,Gas interlock test report,
PM_70_75_35,70,75,35,,Generator test report,
PM_70_75_36,70,75,36,,Heating installation test report,
PM_70_75_37,70,75,37,,High-voltage electrical installation test report,
PM_70_75_40,70,75,40,,Information and communications technology (ICT) infrastructure test report,
PM_70_75_45,70,75,45,,Kitchen equipment installation test report,
PM_70_75_47,70,75,47,,Lifts test report,
PM_70_75_48,70,75,48,,Lighting lux level test report,
PM_70_75_49,70,75,49,,Lightning protection installation test report,
PM_70_75_52,70,75,52,,Monitoring systems connection test report,
PM_70_75_61,70,75,61,,Perimeter gates test report,
PM_70_75_63,70,75,63,,Pipeline pressure test certificate,
PM_70_75_65,70,75,65,,Pressure system installation test report,
PM_70_75_68,70,75,68,,Public health installation test report,
PM_70_75_71,70,75,71,,Refrigerant pipeline pressure test certificate,
PM_70_75_79,70,75,79,,Sliding partitions test report,
PM_70_75_81,70,75,81,,Solar panel wind uplift test report,
PM_70_75_83,70,75,83,,Sound and lighting systems test report,
PM_70_75_85,70,75,85,,Surveillance equipment installation test report,
PM_70_75_88,70,75,88,,Telecommunications installation test report,
PM_70_75_94,70,75,94,,Ventilation test report,
PM_70_75_96,70,75,96,,Water distribution pressure test report,
PM_70_75_97,70,75,97,,Window cleaning equipment test report,
PM_70_75_98,70,75,98,,Workshop equipment test certificate,
PM_70_80,70,80,,,Commissioning information,
PM_70_80_01,70,80,01,,Access control commissioning certificate,
PM_70_80_02,70,80,02,,Air distribution systems commissioning report,
PM_70_80_03,70,80,03,,Air conditioning systems commissioninng certificate,
PM_70_80_04,70,80,04,,Air source heat pump commissioning certificate,
PM_70_80_05,70,80,05,,Audiovisual systems commissioning and acceptance certificate,
PM_70_80_07,70,80,07,,Bell system commissioning certificate,
PM_70_80_13,70,80,13,,Combined heat and power (CHP) system commissioning certificate,
PM_70_80_14,70,80,14,,Communications systems commissioning certificate,
PM_70_80_15,70,80,15,,Control system commissioning report,
PM_70_80_28,70,80,28,,Emergency lighting installation commissioning report,
PM_70_80_30,70,80,30,,Fire alarm system commissioning certificate,
PM_70_80_31,70,80,31,,Fire suppression system commissioning certificate,
PM_70_80_32,70,80,32,,Fume cupboard commissioning report,
PM_70_80_34,70,80,34,,Ground source heat pump commissioning certificate,
PM_70_80_37,70,80,37,,Heating system water treatment certificate,
PM_70_80_42,70,80,42,,Induction loop commissioning certificate,
PM_70_80_45,70,80,45,,Kitchen ventilation certificate,
PM_70_80_46,70,80,46,,Lifts commissioning certificate,
PM_70_80_47,70,80,47,,Lifts commissioning report,
PM_70_80_48,70,80,48,,Lighting commissioning report,
PM_70_80_49,70,80,49,,Lighting control certificate,
PM_70_80_75,70,80,75,,Seasonal commissioning certificate,
PM_70_80_77,70,80,77,,Security system commissioning report,
PM_70_80_80,70,80,80,,Smoke extract and control system commissioning report,
PM_70_80_85,70,80,85,,Surveillance system installation commissioning report,
PM_70_80_88,70,80,88,,Telecommunications installation certificate,
PM_70_80_89,70,80,89,,Toilet alarm commissioning certificate,
PM_70_80_94,70,80,94,,Ventilation commissioning certificate,
PM_70_80_96,70,80,96,,Water distribution commissioning report,
PM_70_85,70,85,,,Completion information,
PM_70_85_08,70,85,08,,Building logbook,
PM_70_85_10,70,85,10,,Building manual,
PM_70_85_11,70,85,11,,Clarifications information,
PM_70_85_14,70,85,14,,Contractor sign-off report,
PM_70_85_15,70,85,15,,Construction to occupation transition strategy,
PM_70_85_18,70,85,18,,Defects notification information,
PM_70_85_20,70,85,20,,Defects rectification report,
PM_70_85_22,70,85,22,,Defects register,
PM_70_85_25,70,85,25,,End user operating information,
PM_70_85_30,70,85,30,,Final inspection report,
PM_70_85_31,70,85,31,,Fire safety management plan information,
PM_70_85_33,70,85,33,,Handover board record of acceptance for occupation,
PM_70_85_34,70,85,34,,Handover communications information,
PM_70_85_35,70,85,35,,Handover strategy,
PM_70_85_40,70,85,40,,Health and safety file,
PM_70_85_44,70,85,44,,Life expectancy information,
PM_70_85_45,70,85,45,,List of spares and consumables,
PM_70_85_50,70,85,50,,Maintenance schedules,
PM_70_85_52,70,85,52,,Manufacturer information,
PM_70_85_55,70,85,55,,Operating instruction,
PM_70_85_56,70,85,56,,Operation and maintenance manual,
PM_70_85_60,70,85,60,,Plant logbook,
PM_70_85_62,70,85,62,,Pre-handover plan,
PM_70_85_64,70,85,64,,Project completion report,
PM_70_85_70,70,85,70,,Remedial work completion report,
PM_70_85_79,70,85,79,,Soft landings process information,
PM_70_85_83,70,85,83,,Supplier directory,
PM_70_85_90,70,85,90,,Training documentation,
PM_70_85_92,70,85,92,,User acceptance information,
PM_70_85_93,70,85,93,,Utilities readings,
PM_70_85_96,70,85,96,,Works completion certificate,
PM_70_90,70,90,,,Record information,
PM_70_90_04,70,90,04,,Architectural record drawings,
PM_70_90_15,70,90,15,,Control system record drawings,
PM_70_90_27,70,90,27,,Electrical systems record drawings,
PM_70_90_30,70,90,30,,Fire system record drawings,
PM_70_90_46,70,90,46,,Landscape record drawings,
PM_70_90_52,70,90,52,,Mechanical systems record drawings,
PM_70_90_68,70,90,68,,Public health system record drawings,
PM_70_90_77,70,90,77,,Security system record drawings,
PM_70_90_79,70,90,79,,Setting out records,
PM_70_90_83,70,90,83,,Structural record drawings,
PM_70_95,70,95,,,Project assurance information,
PM_70_95_20,70,95,20,,Design compliance review report,
PM_70_95_21,70,95,21,,Design compliance certificate,
PM_70_95_33,70,95,33,,Gateway review information,
PM_70_95_34,70,95,34,,Governance strategy information,
PM_70_95_58,70,95,58,,Option analysis support paper,
PM_70_95_64,70,95,64,,Post-project evaluation information,
PM_70_95_66,70,95,66,,Project Assurance Group (PAG) sign-off,
PM_70_95_70,70,95,70,,Risk potential assessment,
PM_80,80,,,,Asset management information,
PM_80_10,80,10,,,"Asset strategy, planning and management information",
PM_80_10_01,80,10,01,,Asbestos management plan,
PM_80_10_03,80,10,03,,Asset information protocol,
PM_80_10_05,80,10,05,,Asset guarantee and warranty information,
PM_80_10_07,80,10,07,,Asset management responsibility information,
PM_80_10_08,80,10,08,,Asset management policy information,
PM_80_10_09,80,10,09,,Asset management strategy information,
PM_80_10_10,80,10,10,,Asset register,
PM_80_10_12,80,10,12,,Building performance evaluation plan,
PM_80_10_14,80,10,14,,Closed-circuit television (CCTV) strategy,
PM_80_10_15,80,10,15,,Configuration management strategy,
PM_80_10_16,80,10,16,,Configuration record,
PM_80_10_18,80,10,18,,Crime prevention strategy,
PM_80_10_19,80,10,19,,Critical assets list,
PM_80_10_20,80,10,20,,Deterioration modelling,
PM_80_10_22,80,10,22,,Display energy certificate,
PM_80_10_24,80,10,24,,Energy consumption information,
PM_80_10_25,80,10,25,,Energy performance certificate,
PM_80_10_27,80,10,27,,Equipment schedule,
PM_80_10_30,80,10,30,,Finishes information,
PM_80_10_32,80,10,32,,Furniture audit,
PM_80_10_40,80,10,40,,Information and communications technology (ICT) protocol,
PM_80_10_42,80,10,42,,Insurer's requirements,
PM_80_10_45,80,10,45,,Lessons learned notice ,
PM_80_10_47,80,10,47,,Loose equipment protocol,
PM_80_10_50,80,10,50,,Maintenance requirements,
PM_80_10_52,80,10,52,,Maintenance plan information ,
PM_80_10_53,80,10,53,,Maintenance programme information,
PM_80_10_54,80,10,54,,Maintenance records,
PM_80_10_55,80,10,55,,Metering strategy,
PM_80_10_56,80,10,56,,Non-conformance notification,
PM_80_10_57,80,10,57,,Non-conformance protocol,
PM_80_10_58,80,10,58,,Organization chart,
PM_80_10_59,80,10,59,,Organization operational instructions,
PM_80_10_60,80,10,60,,Performance analysis,
PM_80_10_63,80,10,63,,Plant and equipment service life report,
PM_80_10_65,80,10,65,,Post-operational evaluation,
PM_80_10_72,80,10,72,,Road sewer adoption licence,
PM_80_10_78,80,10,78,,Scenario modelling,
PM_80_10_79,80,10,79,,Security management plan,
PM_80_10_80,80,10,80,,Shoreline management plans,
PM_80_10_84,80,10,84,,Survey management plan,
PM_80_10_88,80,10,88,,Telephone system information,
PM_80_10_90,80,10,90,,Travel plan information,
PM_80_10_94,80,10,94,,Visit questionnaire information,
PM_80_15,80,15,,,Asset maintenance information,
PM_80_15_31,80,15,31,,Fire safety log book,
PM_80_20,80,20,,,Communications and engagement,
PM_80_20_15,80,20,15,,Communications log,
PM_80_20_17,80,20,17,,Consultation strategy,
PM_80_20_19,80,20,19,,Contacts list,
PM_80_20_42,80,20,42,,Issued communications,
PM_80_20_50,80,20,50,,Media communications,
PM_80_20_72,80,20,72,,Received communications,
PM_80_30,80,30,,,Asset life cycle cost information,
PM_80_30_05,80,30,05,,Acquisition costs,
PM_80_30_12,80,30,12,,Capital investment cost information,
PM_80_30_30,80,30,30,,Finance charges information,
PM_80_30_50,80,30,50,,Maintenance and repair cost information,
PM_80_30_51,80,30,51,,Maintenance and lease agreement information,
PM_80_30_60,80,30,60,,Office services cost information,
PM_80_30_63,80,30,63,,Operational cost information,
PM_80_30_70,80,30,70,,Replacement cost information,
PM_80_30_80,80,30,80,,Staff cost information,
PM_80_30_90,80,30,90,,Utilities cost information,
PM_80_30_96,80,30,96,,Written scheme of examination information,
PM_80_40,80,40,,,Personnel training information,
PM_80_40_36,80,40,36,,High-voltage systems operator training certificate,
PM_80_50,80,50,,,Emergency strategy information,
PM_80_50_20,80,50,20,,Disaster recovery strategy,
PM_80_50_25,80,50,25,,Disaster response strategy,
PM_80_50_27,80,50,27,,Emergency response packs,
PM_80_50_30,80,50,30,,Fire evacuation strategy,
PM_80_50_80,80,50,80,,Security strategy,
PM_80_60,80,60,,,Asset risk management information,
PM_80_60_12,80,60,12,,Change of risk information,
PM_80_60_15,80,60,15,,Compliance risk management information,
PM_80_60_30,80,60,30,,Financial risk management information,
PM_80_60_31,80,60,31,,Fire risk assessment information,
PM_80_60_32,80,60,32,,Flood risk management information,
PM_80_60_50,80,60,50,,Health and safety risk management information,
PM_80_60_56,80,60,56,,Natural flood risk management information,
PM_80_60_60,80,60,60,,Operational risk management information,
PM_80_60_65,80,60,65,,Performance risk management information,
PM_80_60_68,80,60,68,,Public safety risk management information,
PM_80_60_70,80,60,70,,Residual risk information,
